Did_Poke1_Win,Hp_diff,Attack_diff,Defense_diff,Sp_Attack_diff,Sp_Defense_diff,Speed_diff
0,-45,-45,-50,45,-35,25
0,-60,-60,-65,30,-55,10
1,-40,0,85,15,-45,0
0,-60,-30,5,-25,-65,-30
0,15,10,-20,-5,10,-20
0,-10,-15,-45,-30,-40,-45
0,0,-25,-15,0,5,0
0,-25,-50,-40,-25,-20,-25
0,-30,15,-25,-10,-30,40
0,-55,-10,-50,-35,-55,5
0,-38,-5,-40,-12,-28,-10
0,-40,-35,0,50,-20,0
0,-65,-60,-25,25,-35,-25
0,5,-20,15,30,-10,-40
0,0,-30,-30,-30,-50,-55
0,-25,5,-25,10,-10,35
0,-40,-10,-40,-5,-25,20
0,-10,25,35,-15,-25,-25
0,-35,0,20,-25,-45,-35
0,-50,-15,5,-40,-60,-50
1,-10,-25,-30,10,30,30
0,-50,-55,-60,-20,10,0
0,-10,10,-30,30,-20,0
0,-25,-5,-45,15,-45,-15
0,-40,-20,-60,0,-60,-30
0,0,35,-15,-5,-5,-15
0,-10,5,-25,-20,-30,-25
0,-20,-15,-45,-35,-55,-35
0,-35,-45,-50,65,5,50
0,-50,-60,-65,50,-20,35
0,-65,-75,-80,35,-35,20
0,-25,-30,-30,-20,-40,20
0,-50,-45,-55,-30,-50,20
1,0,15,-15,30,-10,25
0,-35,-25,-50,0,-40,-10
0,-25,10,-35,-10,-20,25
0,-50,-15,-60,-35,-45,0
0,-10,-13,-17,25,-10,15
0,-40,-43,-47,-5,-40,-15
0,-25,-25,-35,-5,-25,45
0,-50,-50,-60,-30,-50,20
0,-55,5,-45,-20,-20,50
0,-80,-40,-70,-35,-45,25
0,-20,-30,-35,20,-15,20
0,-30,-40,-45,-30,-35,-25
0,-30,0,-15,-10,-10,-40
0,-55,-25,-40,-25,-35,-45
0,-15,-15,-10,40,0,-20
0,-30,-30,-25,15,-15,-30
0,-45,-45,-40,5,-25,-40
0,-15,-15,-25,-5,-15,20
0,-50,-50,-60,-40,-50,-15
0,50,-25,-50,15,-40,-25
0,25,-50,-75,-25,-65,-50
0,-17,-19,-20,11,10,30
0,-52,-54,-55,-20,-25,-5
0,5,-25,-22,25,0,-10
0,-20,-50,-47,-10,-25,-35
0,-9,7,-18,15,-15,15
0,-29,-23,-38,-15,-35,-5
0,-44,-38,-55,-30,-50,-20
0,0,-3,-8,5,-5,6
0,-20,-33,-28,-15,-35,-14
0,-35,-48,-43,-30,-50,-29
0,-15,5,15,-25,-35,-5
0,-40,-20,-10,-50,-60,-30
0,-30,-5,-40,20,-10,40
0,-55,-40,-55,-20,-40,20
0,-30,0,-26,-5,-11,10
0,-55,-35,-51,-30,-36,-15
0,-25,-5,-30,-9,-29,30
0,-50,-35,-65,-39,-59,0
0,-35,-14,-35,-20,-20,27
0,-60,-39,-60,-45,-55,2
0,-7,-15,-20,0,-20,31
0,-27,-35,-40,-20,-40,1
0,-50,-50,-55,-35,-55,-14
0,-25,-5,-55,-25,-10,5
0,-45,-70,-45,-45,-65,-35
0,-50,-60,-65,-50,-70,-20
0,-30,-50,-45,20,-10,0
0,-40,-75,-40,-45,-65,-40
0,-45,-65,-60,-50,-70,-25
1,-11,-12,5,15,15,8
0,-31,-32,-15,-5,-10,-12
0,-46,-47,-30,-20,-26,-27
1,-12,-11,-17,39,-5,30
0,-32,-31,-37,10,-25,10
0,-51,-43,-52,-10,-40,-5
1,-10,-13,-12,30,10,10
0,-30,-33,-32,10,-10,-10
0,-45,-46,-46,-5,-25,-25
1,35,35,35,50,50,10
1,41,45,25,104,40,40
1,26,69,30,50,50,-10
1,-4,19,0,20,20,-20
0,-24,-1,-20,0,0,-40
1,25,35,25,75,35,0
1,25,25,20,75,40,10
1,25,20,35,45,75,-5
1,95,45,0,15,60,-60
1,15,40,0,10,25,40
1,-5,50,40,15,20,-10
0,-35,15,25,5,-5,-35
1,5,-5,60,65,20,-35
0,-30,-25,35,40,5,-55
1,0,-5,5,35,25,-50
1,0,65,-5,45,60,-25
1,0,0,-5,60,45,40
1,65,0,-5,60,45,-25
0,-10,-10,-15,-5,15,-35
0,-17,-17,-17,-2,-2,-42
1,65,20,15,35,45,-30
1,30,60,14,10,50,-9
0,-45,-55,-10,-35,-30,-10
1,10,35,30,-10,20,20
1,0,60,35,5,20,-5
1,0,30,-8,50,35,3
1,0,18,-8,45,35,15
1,0,-15,-30,65,45,5
1,5,45,15,5,30,15
1,-25,-20,0,50,70,0
1,-5,10,20,50,35,25
0,-35,-20,-10,20,5,-5
1,15,27,0,15,30,-22
0,-20,2,-5,-15,0,-27
1,-10,0,30,45,-5,-5
0,-35,-25,5,20,-25,-30
1,40,30,15,-10,30,0
1,0,-10,50,50,-10,-30
1,185,-60,-60,-15,55,-40
1,40,65,55,-5,-5,-50
0,15,20,30,-20,-20,-65
1,0,25,55,35,20,-30
0,-25,0,30,10,-5,-55
0,25,-10,10,10,25,-60
1,-15,40,14,-15,60,-14
1,-15,55,-12,-15,60,-3
1,-5,15,45,0,30,-45
0,-15,-15,30,-10,0,-55
1,30,30,20,75,25,-35
0,-5,-25,15,10,-5,-50
1,-5,-15,5,30,30,60
0,-25,-35,-15,5,5,10
1,-10,65,50,0,0,-15
0,-35,40,25,-25,-25,-40
1,20,8,5,23,65,-23
0,-5,-17,-20,-7,40,-48
0,-30,-20,95,-20,-5,-20
1,-5,0,-5,80,25,20
1,-20,-15,-20,65,5,5
0,-35,-30,-35,50,-15,-10
1,-15,30,115,35,-5,-20
0,-35,0,35,-5,-25,-50
1,40,40,10,15,50,-40
0,15,15,-15,-10,0,-65
1,25,5,15,20,45,-20
0,0,-20,-10,-5,20,-45
1,-5,45,5,10,10,20
0,-30,20,-20,-15,-15,-15
0,-13,25,-10,8,12,-30
1,-15,-5,30,70,20,-20
0,-40,-30,5,45,5,-45
1,30,10,45,50,30,-60
0,25,0,0,-10,-10,-75
1,0,35,5,30,30,15
1,-15,20,-10,15,15,0
1,15,55,65,5,15,-45
1,-10,30,50,-5,-5,-55
0,-25,15,35,-20,-20,-70
1,15,5,0,30,70,10
0,-25,-25,-30,0,50,-20
1,15,40,0,50,20,-20
1,0,25,-15,35,-5,-35
0,-15,10,-30,20,-20,-50
1,25,65,15,15,35,-35
1,15,35,5,0,10,-45
0,5,15,-15,-15,-15,-55
1,-10,-15,-20,85,45,30
1,-25,-30,-35,70,20,15
0,-40,-45,-50,55,5,0
1,25,30,30,20,40,-20
0,-25,-15,-25,-10,-10,0
1,25,45,15,50,30,5
0,-10,5,-20,20,0,-30
1,0,40,-5,10,20,5
0,-25,15,-30,-15,-5,-20
1,15,17,13,45,30,-5
0,-15,-13,-17,15,0,-35
1,0,5,-5,15,15,25
0,-25,-20,-30,-10,-10,0
1,-30,35,-15,0,20,30
0,-55,-10,-40,-15,-5,5
1,5,0,-5,40,25,0
0,-5,-10,-15,-10,5,-45
1,-5,30,15,10,30,-60
0,-30,5,-10,-5,5,-65
1,10,15,20,60,40,-40
1,-5,0,5,35,25,-50
0,-20,-15,-10,25,15,-60
1,10,15,5,15,25,0
0,-25,-20,-30,-20,-10,-35
1,75,5,-20,35,0,-45
0,50,-20,-45,-5,-25,-70
1,8,11,10,31,50,10
0,-27,-24,-25,0,15,-25
1,30,5,8,45,40,-30
0,5,-20,-17,10,15,-55
1,16,37,12,35,25,-5
0,-4,7,-8,5,5,-25
0,-19,-8,-25,-10,-10,-40
1,25,27,22,25,35,-14
0,5,-3,2,5,5,-34
0,-10,-18,-13,-10,-10,-49
1,10,35,45,-5,5,-25
0,-15,10,20,-30,-20,-50
1,-5,25,-10,40,30,20
0,-30,-10,-25,0,0,0
1,-5,30,4,15,29,-10
0,-30,-5,-21,-10,4,-35
1,0,25,0,11,11,10
0,-25,-5,-35,-19,-19,-20
1,-10,16,-5,0,20,7
0,-35,-9,-30,-25,-15,-18
1,18,15,10,20,20,11
0,-2,-5,-10,0,0,-19
0,-25,-20,-25,-15,-15,-34
1,0,25,-25,-5,30,-15
0,-20,-40,-15,-25,-25,-55
0,-25,-30,-35,-30,-30,-40
1,-5,-20,-15,40,30,-20
0,-15,-45,-10,-25,-25,-60
0,-20,-35,-30,-30,-30,-45
1,14,18,35,35,55,-12
1,-6,-2,15,15,30,-32
0,-21,-17,0,0,14,-47
1,13,19,13,59,35,10
1,-7,-1,-7,30,15,-10
0,-26,-13,-22,10,0,-25
1,15,17,18,50,50,-10
1,-5,-3,-2,30,30,-30
0,-20,-16,-16,15,15,-45
1,60,50,60,60,60,10
1,66,60,50,114,50,40
1,51,84,55,60,60,-10
1,21,34,25,30,30,-20
0,1,14,5,10,10,-40
1,50,50,50,85,45,0
1,50,40,45,85,50,10
1,50,35,60,55,85,-5
1,120,60,25,25,70,-60
1,40,55,25,20,35,40
1,20,65,65,25,30,-10
1,-10,30,50,15,5,-35
1,30,10,85,75,30,-35
1,-5,-10,60,50,15,-55
1,25,10,30,45,35,-50
1,25,80,20,55,70,-25
1,25,15,20,70,55,40
1,90,15,20,70,55,-25
1,15,5,10,5,25,-35
0,8,-2,8,8,8,-42
1,90,35,40,45,55,-30
1,55,75,39,20,60,-9
0,-20,-40,15,-25,-20,-10
1,35,50,55,0,30,20
1,25,75,60,15,30,-5
1,25,45,17,60,45,3
1,25,33,17,55,45,15
1,25,0,-5,75,55,5
1,30,60,40,15,40,15
1,0,-5,25,60,80,0
1,20,25,45,60,45,25
1,-10,-5,15,30,15,-5
1,40,42,25,25,40,-22
1,5,17,20,-5,10,-27
1,15,15,55,55,5,-5
0,-10,-10,30,30,-15,-30
1,65,45,40,0,40,0
1,25,5,75,60,0,-30
1,210,-45,-35,-5,65,-40
1,65,80,80,5,5,-50
1,40,35,55,-10,-10,-65
1,25,40,80,45,30,-30
1,0,15,55,20,5,-55
1,50,5,35,20,35,-60
1,10,55,39,-5,70,-14
1,10,70,13,-5,70,-3
1,20,30,70,10,40,-45
1,10,0,55,0,10,-55
1,55,45,45,85,35,-35
1,20,-10,40,20,5,-50
1,20,0,30,40,40,60
1,0,-20,10,15,15,10
1,15,80,75,10,10,-15
1,-10,55,50,-15,-15,-40
1,45,23,30,33,75,-23
1,20,-2,5,3,50,-48
1,-5,-5,120,-10,5,-20
1,20,15,20,90,35,20
1,5,0,5,75,15,5
1,-10,-15,-10,60,-5,-10
1,10,45,140,45,5,-20
1,-10,15,60,5,-15,-50
1,65,55,35,25,60,-40
1,40,30,10,0,10,-65
1,50,20,40,30,55,-20
1,25,-5,15,5,30,-45
1,20,60,30,20,20,20
1,-5,35,5,-5,-5,-15
1,12,40,15,18,22,-30
1,10,10,55,80,30,-20
1,-15,-15,30,55,15,-45
1,55,25,70,60,40,-60
1,50,15,25,0,0,-75
1,25,50,30,40,40,15
1,10,35,15,25,25,0
1,40,70,90,15,25,-45
1,15,45,75,5,5,-55
0,0,30,60,-10,-10,-70
1,40,20,25,40,80,10
1,0,-10,-5,10,60,-20
1,40,55,25,60,30,-20
1,25,40,10,45,5,-35
0,10,25,-5,30,-10,-50
1,50,80,40,25,45,-35
1,40,50,30,10,20,-45
1,30,30,10,-5,-5,-55
1,15,0,5,95,55,30
1,0,-15,-10,80,30,15
1,-15,-30,-25,65,15,0
1,50,45,55,30,50,-20
1,25,15,25,10,10,0
1,50,60,40,60,40,5
1,15,20,5,30,10,-30
1,25,55,20,20,30,5
1,0,30,-5,-5,5,-20
1,40,32,38,55,40,-5
1,10,2,8,25,10,-35
1,25,20,20,25,25,25
0,0,-5,-5,0,0,0
1,-5,50,10,10,30,30
0,-30,5,-15,-5,5,5
1,30,15,20,50,35,0
1,20,5,10,0,15,-45
1,20,45,40,20,40,-60
0,-5,20,15,5,15,-65
1,35,30,45,70,50,-40
1,20,15,30,45,35,-50
1,5,0,15,35,25,-60
1,35,30,30,25,35,0
0,0,-5,-5,-10,0,-35
1,100,20,5,45,10,-45
0,75,-5,-20,5,-15,-70
1,33,26,35,41,60,10
0,-2,-9,0,10,25,-25
1,55,20,33,55,50,-30
1,30,-5,8,20,25,-55
1,41,52,37,45,35,-5
1,21,22,17,15,15,-25
0,6,7,0,0,0,-40
1,50,42,47,35,45,-14
1,30,12,27,15,15,-34
0,15,-3,12,0,0,-49
1,35,50,70,5,15,-25
0,10,25,45,-20,-10,-50
1,20,40,15,50,40,20
1,-5,5,0,10,10,0
1,20,45,29,25,39,-10
0,-5,10,4,0,14,-35
1,25,40,25,21,21,10
0,0,10,-10,-9,-9,-20
1,15,31,20,10,30,7
0,-10,6,-5,-15,-5,-18
1,43,30,35,30,30,11
1,23,10,15,10,10,-19
0,0,-5,0,-5,-5,-34
1,25,40,0,5,40,-15
0,5,-25,10,-15,-15,-55
0,0,-15,-10,-20,-20,-40
1,20,-5,10,50,40,-20
0,10,-30,15,-15,-15,-60
0,5,-20,-5,-20,-20,-45
1,39,33,60,45,65,-12
1,19,13,40,25,40,-32
1,4,-2,25,10,24,-47
1,38,34,38,69,45,10
1,18,14,18,40,25,-10
1,-1,2,3,20,10,-25
1,40,32,43,60,60,-10
1,20,12,23,40,40,-30
1,5,-1,9,25,25,-45
1,10,-10,20,0,20,5
1,16,0,10,54,10,35
1,1,24,15,0,20,-15
0,-29,-26,-15,-30,-10,-25
0,-49,-46,-35,-50,-30,-45
1,0,-10,10,25,5,-5
1,0,-20,5,25,10,5
1,0,-25,20,-5,45,-10
0,70,0,-15,-35,30,-65
0,-10,-5,-15,-40,-5,35
0,-30,5,25,-35,-10,-15
0,-60,-30,10,-45,-35,-40
0,-20,-50,45,15,-10,-40
0,-55,-70,20,-10,-25,-60
0,-25,-50,-10,-15,-5,-55
0,-25,20,-20,-5,30,-30
0,-25,-45,-20,10,15,35
0,40,-45,-20,10,15,-30
0,-35,-55,-30,-55,-15,-40
0,-42,-62,-32,-52,-32,-47
0,40,-25,0,-15,15,-35
0,5,15,-1,-40,20,-14
0,-70,-100,-25,-85,-60,-15
0,-15,-10,15,-60,-10,15
0,-25,15,20,-45,-10,-10
0,-25,-15,-23,0,5,-2
0,-25,-27,-23,-5,5,10
0,-25,-60,-45,15,15,0
0,-20,0,0,-45,0,10
0,-50,-65,-15,0,40,-5
0,-30,-35,5,0,5,20
0,-60,-65,-25,-30,-25,-10
0,-10,-18,-15,-35,0,-27
0,-45,-43,-20,-65,-30,-32
0,-35,-45,15,-5,-35,-10
0,-60,-70,-10,-30,-55,-35
0,15,-15,0,-60,0,-5
0,-25,-55,35,0,-40,-35
0,160,-105,-75,-65,25,-45
0,15,20,40,-55,-35,-55
0,-10,-25,15,-70,-50,-70
0,-25,-20,40,-15,-10,-35
0,-50,-45,15,-40,-35,-60
0,0,-55,-5,-40,-5,-65
0,-40,-5,-1,-65,30,-19
0,-40,10,-27,-65,30,-8
0,-30,-30,30,-50,0,-50
0,-40,-60,15,-60,-30,-60
0,5,-15,5,25,-5,-40
0,-30,-70,0,-40,-35,-55
0,-30,-60,-10,-20,0,55
0,-50,-80,-30,-45,-25,5
0,-35,20,35,-50,-30,-20
0,-60,-5,10,-75,-55,-45
0,-5,-37,-10,-27,35,-28
0,-30,-62,-35,-57,10,-53
0,-55,-65,80,-70,-35,-25
0,-30,-45,-20,30,-5,15
0,-45,-60,-35,15,-25,0
0,-60,-75,-50,0,-45,-15
0,-40,-15,100,-15,-35,-25
0,-60,-45,20,-55,-55,-55
0,15,-5,-5,-35,20,-45
0,-10,-30,-30,-60,-30,-70
0,0,-40,0,-30,15,-25
0,-25,-65,-25,-55,-10,-50
0,-30,0,-10,-40,-20,15
0,-55,-25,-35,-65,-45,-20
0,-38,-20,-25,-42,-18,-35
0,-40,-50,15,20,-10,-25
0,-65,-75,-10,-5,-25,-50
0,5,-35,30,0,0,-65
0,0,-45,-15,-60,-40,-80
0,-25,-10,-10,-20,0,10
0,-40,-25,-25,-35,-15,-5
0,-10,10,50,-45,-15,-50
0,-35,-15,35,-55,-35,-60
0,-50,-30,20,-70,-50,-75
0,-10,-40,-15,-20,40,5
0,-50,-70,-45,-50,20,-25
0,-10,-5,-15,0,-10,-25
0,-25,-20,-30,-15,-35,-40
0,-40,-35,-45,-30,-50,-55
0,0,20,0,-35,5,-40
0,-10,-10,-10,-50,-20,-50
0,-20,-30,-30,-65,-45,-60
0,-35,-60,-35,35,15,25
0,-50,-75,-50,20,-10,10
0,-65,-90,-65,5,-25,-5
0,0,-15,15,-30,10,-25
0,-25,-45,-15,-50,-30,-5
0,-50,-60,-40,-60,-40,-5
0,-35,-40,-35,-30,-30,-35
0,-25,-5,-20,-40,-10,0
0,-50,-30,-45,-65,-35,-25
0,-10,-28,-2,-5,0,-10
0,-40,-58,-32,-35,-30,-40
0,-25,-40,-20,-35,-15,20
0,-50,-65,-45,-60,-40,-5
0,-55,-10,-30,-50,-10,25
0,-80,-55,-55,-65,-35,0
0,-20,-45,-20,-10,-5,-5
0,-30,-55,-30,-60,-25,-50
0,-30,-15,0,-40,0,-65
0,-55,-40,-25,-55,-25,-70
0,-15,-30,5,10,10,-45
0,-30,-45,-10,-15,-5,-55
0,-45,-60,-25,-25,-15,-65
0,-15,-30,-10,-35,-5,-5
0,-50,-65,-45,-70,-40,-40
0,50,-40,-35,-15,-30,-50
0,25,-65,-60,-55,-55,-75
0,-17,-34,-5,-19,20,5
0,-52,-69,-40,-50,-15,-30
0,5,-40,-7,-5,10,-35
0,-20,-65,-32,-40,-15,-60
0,-9,-8,-3,-15,-5,-10
0,-29,-38,-23,-45,-25,-30
0,-44,-53,-40,-60,-40,-45
0,0,-18,7,-25,5,-19
0,-20,-48,-13,-45,-25,-39
0,-35,-63,-28,-60,-40,-54
0,-15,-10,30,-55,-25,-30
0,-40,-35,5,-80,-50,-55
0,-30,-20,-25,-10,0,15
0,-55,-55,-40,-50,-30,-5
0,-30,-15,-11,-35,-1,-15
0,-55,-50,-36,-60,-26,-40
0,-25,-20,-15,-39,-19,5
0,-50,-50,-50,-69,-49,-25
0,-35,-29,-20,-50,-10,2
0,-60,-54,-45,-75,-45,-23
0,-7,-30,-5,-30,-10,6
0,-27,-50,-25,-50,-30,-24
0,-50,-65,-40,-65,-45,-39
0,-25,-20,-40,-55,0,-20
0,-45,-85,-30,-75,-55,-60
0,-50,-75,-50,-80,-60,-45
0,-30,-65,-30,-10,0,-25
0,-40,-90,-25,-75,-55,-65
0,-45,-80,-45,-80,-60,-50
0,-11,-27,20,-15,25,-17
0,-31,-47,0,-35,0,-37
0,-46,-62,-15,-50,-16,-52
0,-12,-26,-2,9,5,5
0,-32,-46,-22,-20,-15,-15
0,-51,-58,-37,-40,-30,-30
0,-10,-28,3,0,20,-15
0,-30,-48,-17,-20,0,-35
0,-45,-61,-31,-35,-15,-50
1,45,30,55,30,50,40
1,51,40,45,84,40,70
1,36,64,50,30,50,20
1,6,14,20,0,20,10
0,-14,-6,0,-20,0,-10
1,35,30,45,55,35,30
1,35,20,40,55,40,40
1,35,15,55,25,75,25
1,105,40,20,-5,60,-30
1,25,35,20,-10,25,70
1,5,45,60,-5,20,20
1,-25,10,45,-15,-5,-5
1,15,-10,80,45,20,-5
1,-20,-30,55,20,5,-25
1,10,-10,25,15,25,-20
1,10,60,15,25,60,5
1,10,-5,15,40,45,70
1,75,-5,15,40,45,5
0,0,-15,5,-25,15,-5
0,-7,-22,3,-22,-2,-12
1,75,15,35,15,45,0
1,40,55,34,-10,50,21
0,-35,-60,10,-55,-30,20
1,20,30,50,-30,20,50
1,10,55,55,-15,20,25
1,10,25,12,30,35,33
1,10,13,12,25,35,45
1,10,-20,-10,45,45,35
1,15,40,35,-15,30,45
1,-15,-25,20,30,70,30
1,5,5,40,30,35,55
0,-25,-25,10,0,5,25
1,25,22,20,-5,30,8
0,-10,-3,15,-35,0,3
1,0,-5,50,25,-5,25
0,-25,-30,25,0,-25,0
1,50,25,35,-30,30,30
1,10,-15,70,30,-10,0
1,195,-65,-40,-35,55,-10
1,50,60,75,-25,-5,-20
0,25,15,50,-40,-20,-35
1,10,20,75,15,20,0
0,-15,-5,50,-10,-5,-25
1,35,-15,30,-10,25,-30
1,-5,35,34,-35,60,16
1,-5,50,8,-35,60,27
1,5,10,65,-20,30,-15
0,-5,-20,50,-30,0,-25
1,40,25,40,55,25,-5
0,5,-30,35,-10,-5,-20
1,5,-20,25,10,30,90
0,-15,-40,5,-15,5,40
1,0,60,70,-20,0,15
0,-25,35,45,-45,-25,-10
1,30,3,25,3,65,7
0,5,-22,0,-27,40,-18
1,-20,-25,115,-40,-5,10
1,5,-5,15,60,25,50
1,-10,-20,0,45,5,35
0,-25,-35,-15,30,-15,20
1,-5,25,135,15,-5,10
0,-25,-5,55,-25,-25,-20
1,50,35,30,-5,50,-10
0,25,10,5,-30,0,-35
1,35,0,35,0,45,10
0,10,-25,10,-25,20,-15
1,5,40,25,-10,10,50
0,-20,15,0,-35,-15,15
1,-3,20,10,-12,12,0
1,-5,-10,50,50,20,10
0,-30,-35,25,25,5,-15
1,40,5,65,30,30,-30
0,35,-5,20,-30,-10,-45
1,10,30,25,10,30,45
1,-5,15,10,-5,15,30
1,25,50,85,-15,15,-15
1,0,25,70,-25,-5,-25
0,-15,10,55,-40,-20,-40
1,25,0,20,10,70,40
0,-15,-30,-10,-20,50,10
1,25,35,20,30,20,10
1,10,20,5,15,-5,-5
0,-5,5,-10,0,-20,-20
1,35,60,35,-5,35,-5
1,25,30,25,-20,10,-15
0,15,10,5,-35,-15,-25
1,0,-20,0,65,45,60
1,-15,-35,-15,50,20,45
0,-30,-50,-30,35,5,30
1,35,25,50,0,40,10
1,10,-5,20,-20,0,30
0,-15,-20,-5,-30,-10,30
1,35,40,35,30,30,35
1,10,35,15,-10,20,35
0,-15,10,-10,-35,-5,10
1,25,12,33,25,30,25
0,-5,-18,3,-5,0,-5
1,10,0,15,-5,15,55
0,-15,-25,-10,-30,-10,30
1,-20,30,5,-20,20,60
0,-45,-15,-20,-35,-5,35
1,15,-5,15,20,25,30
0,5,-15,5,-30,5,-15
1,5,25,35,-10,30,-30
0,-20,0,10,-25,5,-35
1,20,10,40,40,40,-10
1,5,-5,25,15,25,-20
0,-10,-20,10,5,15,-30
1,20,10,25,-5,25,30
0,-15,-25,-10,-40,-10,-5
1,85,0,0,15,0,-15
0,60,-25,-25,-25,-25,-40
1,18,6,30,11,50,40
0,-17,-29,-5,-20,15,5
1,40,0,28,25,40,0
0,15,-25,3,-10,15,-25
1,26,32,32,15,25,25
1,6,2,12,-15,5,5
0,-9,-13,-5,-30,-10,-10
1,35,22,42,5,35,16
1,15,-8,22,-15,5,-4
0,0,-23,7,-30,-10,-19
1,20,30,65,-25,5,5
0,-5,5,40,-50,-20,-20
1,5,20,10,20,30,50
0,-20,-15,-5,-20,0,30
1,5,25,24,-5,29,20
0,-20,-10,-1,-30,4,-5
1,10,20,20,-9,11,40
0,-15,-10,-15,-39,-19,10
1,0,11,15,-20,20,37
0,-25,-14,-10,-45,-15,12
1,28,10,30,0,20,41
0,8,-10,10,-20,0,11
0,-15,-25,-5,-35,-15,-4
1,10,20,-5,-25,30,15
0,-10,-45,5,-45,-25,-25
0,-15,-35,-15,-50,-30,-10
1,5,-25,5,20,30,10
0,-5,-50,10,-45,-25,-30
0,-10,-40,-10,-50,-30,-15
1,24,13,55,15,55,18
1,4,-7,35,-5,30,-2
0,-11,-22,20,-20,14,-17
1,23,14,33,39,35,40
1,3,-6,13,10,15,20
0,-16,-18,-2,-10,0,5
1,25,12,38,30,50,20
1,5,-8,18,10,30,0
0,-10,-21,4,-5,15,-15
1,35,-5,40,40,30,5
1,41,5,30,94,20,35
1,26,29,35,40,30,-15
0,-4,-21,5,10,0,-25
0,-24,-41,-15,-10,-20,-45
1,25,-5,30,65,15,-5
1,25,-15,25,65,20,5
1,25,-20,40,35,55,-10
1,95,5,5,5,40,-65
1,15,0,5,0,5,35
1,-5,10,45,5,0,-15
0,-35,-25,30,-5,-25,-40
1,5,-45,65,55,0,-40
0,-30,-65,40,30,-15,-60
0,0,-45,10,25,5,-55
1,0,25,0,35,40,-30
1,0,-40,0,50,25,35
1,65,-40,0,50,25,-30
0,-10,-50,-10,-15,-5,-40
0,-17,-57,-12,-12,-22,-47
1,65,-20,20,25,25,-35
1,30,20,19,0,30,-14
0,-45,-95,-5,-45,-50,-15
1,10,-5,35,-20,0,15
1,0,20,40,-5,0,-10
1,0,-10,-3,40,15,-2
1,0,-22,-3,35,15,10
0,0,-55,-25,55,25,0
1,5,5,20,-5,10,10
1,-25,-60,5,40,50,-5
1,-5,-30,25,40,15,20
0,-35,-60,-5,10,-15,-10
0,15,-13,5,5,10,-27
0,-20,-38,0,-25,-20,-32
0,-10,-40,35,35,-25,-10
0,-35,-65,10,10,-45,-35
1,40,-10,20,-20,10,-5
0,0,-50,55,40,-30,-35
0,185,-100,-55,-25,35,-45
1,40,25,60,-15,-25,-55
0,15,-20,35,-30,-40,-70
1,0,-15,60,25,0,-35
0,-25,-40,35,0,-25,-60
0,25,-50,15,0,5,-65
0,-15,0,19,-25,40,-19
0,-15,15,-7,-25,40,-8
0,-5,-25,50,-10,10,-50
0,-15,-55,35,-20,-20,-60
1,30,-10,25,65,5,-40
0,-5,-65,20,0,-25,-55
1,-5,-55,10,20,10,55
0,-25,-75,-10,-5,-15,5
1,-10,25,55,-10,-20,-20
0,-35,0,30,-35,-45,-45
1,20,-32,10,13,45,-28
0,-5,-57,-15,-17,20,-53
0,-30,-60,100,-30,-25,-25
1,-5,-40,0,70,5,15
0,-20,-55,-15,55,-15,0
0,-35,-70,-30,40,-35,-15
1,-15,-10,120,25,-25,-25
0,-35,-40,40,-15,-45,-55
1,40,0,15,5,30,-45
0,15,-25,-10,-20,-20,-70
1,25,-35,20,10,25,-25
0,0,-60,-5,-15,0,-50
1,-5,5,10,0,-10,15
0,-30,-20,-15,-25,-35,-20
0,-13,-15,-5,-2,-8,-35
1,-15,-45,35,60,0,-25
0,-40,-70,10,35,-15,-50
1,30,-30,50,40,10,-65
0,25,-40,5,-20,-30,-80
1,0,-5,10,20,10,10
0,-15,-20,-5,5,-5,-5
1,15,15,70,-5,-5,-50
0,-10,-10,55,-15,-25,-60
0,-25,-25,40,-30,-40,-75
1,15,-35,5,20,50,5
0,-25,-65,-25,-10,30,-25
1,15,0,5,40,0,-25
0,0,-15,-10,25,-25,-40
0,-15,-30,-25,10,-40,-55
1,25,25,20,5,15,-40
0,15,-5,10,-10,-10,-50
0,5,-25,-10,-25,-35,-60
1,-10,-55,-15,75,25,25
0,-25,-70,-30,60,0,10
0,-40,-85,-45,45,-15,-5
1,25,-10,35,10,20,-25
0,0,-40,5,-10,-20,-5
0,-25,-55,-20,-20,-30,-5
1,25,5,20,40,10,0
0,-10,-35,-15,10,-20,-35
0,-25,-25,-25,-25,-25,-25
1,15,-23,18,35,10,-10
0,-15,-53,-12,5,-20,-40
0,0,-35,0,5,-5,20
0,-25,-60,-25,-20,-30,-5
0,-30,-5,-10,-10,0,25
0,-55,-50,-35,-25,-25,0
0,5,-40,0,30,5,-5
0,-5,-50,-10,-20,-15,-50
0,-5,-10,20,0,10,-65
0,-30,-35,-5,-15,-15,-70
1,10,-25,25,50,20,-45
0,-5,-40,10,25,5,-55
0,-20,-55,-5,15,-5,-65
0,10,-25,10,5,5,-5
0,-25,-60,-25,-30,-30,-40
0,75,-35,-15,25,-20,-50
0,50,-60,-40,-15,-45,-75
1,8,-29,15,21,30,5
0,-27,-64,-20,-10,-5,-30
1,30,-35,13,35,20,-35
0,5,-60,-12,0,-5,-60
1,16,-3,17,25,5,-10
0,-4,-33,-3,-5,-15,-30
0,-19,-48,-20,-20,-30,-45
1,25,-13,27,15,15,-19
0,5,-43,7,-5,-15,-39
0,-10,-58,-8,-20,-30,-54
0,10,-5,50,-15,-15,-30
0,-15,-30,25,-40,-40,-55
