Did_Poke1_Win,Poke_1_HP,Poke_1_Attack,Poke_1_Defense,Poke_1_Sp_Attack,Poke_1_Sp_Defense,Poke_1_Speed,Poke_2_HP,Poke_2_Attack,Poke_2_Defense,Poke_2_Sp_Attack,Poke_2_Sp_Defense,Poke_2_Speed
0,45,50,55,75,65,30,55,55,50,45,65,55
1,45,50,55,75,65,30,48,48,48,48,48,48
0,45,50,55,75,65,30,130,85,80,85,95,60
0,45,50,55,75,65,30,95,125,79,60,100,81
1,45,50,55,75,65,30,20,10,55,15,20,80
0,45,50,55,75,65,30,75,100,95,40,70,110
0,45,50,55,75,65,30,65,125,100,55,70,85
0,45,50,55,75,65,30,65,95,57,100,85,93
0,45,50,55,75,65,30,65,83,57,95,85,105
0,45,50,55,75,65,30,65,50,35,115,95,95
0,45,50,55,75,65,30,70,110,80,55,80,105
0,45,50,55,75,65,30,40,45,65,100,120,90
0,45,50,55,75,65,30,60,75,85,100,85,115
0,45,50,55,75,65,30,30,45,55,70,55,85
0,45,50,55,75,65,30,80,92,65,65,80,68
0,45,50,55,75,65,30,45,67,60,35,50,63
0,45,50,55,75,65,30,55,65,95,95,45,85
1,45,50,55,75,65,30,30,40,70,70,25,60
0,45,50,55,75,65,30,105,95,80,40,80,90
0,45,50,55,75,65,30,65,55,115,100,40,60
0,45,50,55,75,65,30,250,5,5,35,105,50
0,45,50,55,75,65,30,105,130,120,45,45,40
0,45,50,55,75,65,30,80,85,95,30,30,25
0,45,50,55,75,65,30,65,90,120,85,70,60
0,45,50,55,75,65,30,40,65,95,60,45,35
0,45,50,55,75,65,30,90,55,75,60,75,30
0,45,50,55,75,65,30,50,105,79,35,110,76
0,45,50,55,75,65,30,50,120,53,35,110,87
0,45,50,55,75,65,30,60,80,110,50,80,45
0,45,50,55,75,65,30,50,50,95,40,50,35
0,45,50,55,75,65,30,95,95,85,125,75,55
0,45,50,55,75,65,30,60,40,80,60,45,40
0,45,50,55,75,65,30,60,50,70,80,80,150
0,45,50,55,75,65,30,40,30,50,55,55,100
0,45,50,55,75,65,30,55,130,115,50,50,75
0,45,50,55,75,65,30,30,105,90,25,25,50
0,45,50,55,75,65,30,85,73,70,73,115,67
0,45,50,55,75,65,30,60,48,45,43,90,42
0,45,50,55,75,65,30,35,45,160,30,45,70
0,45,50,55,75,65,30,60,65,60,130,75,110
0,45,50,55,75,65,30,45,50,45,115,55,95
1,45,50,55,75,65,30,30,35,30,100,35,80
0,45,50,55,75,65,30,50,95,180,85,45,70
1,45,50,55,75,65,30,30,65,100,45,25,40
0,45,50,55,75,65,30,105,105,75,65,100,50
0,45,50,55,75,65,30,80,80,50,40,50,25
0,45,50,55,75,65,30,90,70,80,70,95,70
0,45,50,55,75,65,30,65,45,55,45,70,45
0,45,50,55,75,65,30,60,110,70,60,60,110
1,45,50,55,75,65,30,35,85,45,35,35,75
0,45,50,55,75,65,30,52,90,55,58,62,60
0,45,50,55,75,65,30,50,60,95,120,70,70
0,45,50,55,75,65,30,25,35,70,95,55,45
0,45,50,55,75,65,30,95,75,110,100,80,30
1,45,50,55,75,65,30,90,65,65,40,40,15
0,45,50,55,75,65,30,65,100,70,80,80,105
0,45,50,55,75,65,30,50,85,55,65,65,90
0,45,50,55,75,65,30,80,120,130,55,65,45
0,45,50,55,75,65,30,55,95,115,45,45,35
1,45,50,55,75,65,30,40,80,100,30,30,20
0,45,50,55,75,65,30,80,70,65,80,120,100
0,45,50,55,75,65,30,40,40,35,50,100,70
0,45,50,55,75,65,30,80,105,65,100,70,70
0,45,50,55,75,65,30,65,90,50,85,45,55
1,45,50,55,75,65,30,50,75,35,70,30,40
0,45,50,55,75,65,30,90,130,80,65,85,55
0,45,50,55,75,65,30,80,100,70,50,60,45
1,45,50,55,75,65,30,70,80,50,35,35,35
0,45,50,55,75,65,30,55,50,45,135,95,120
0,45,50,55,75,65,30,40,35,30,120,70,105
1,45,50,55,75,65,30,25,20,15,105,55,90
0,45,50,55,75,65,30,90,95,95,70,90,70
0,45,50,55,75,65,30,65,65,65,50,50,90
1,45,50,55,75,65,30,40,50,40,40,40,90
0,45,50,55,75,65,30,90,110,80,100,80,95
0,45,50,55,75,65,30,55,70,45,70,50,60
0,45,50,55,75,65,30,65,105,60,60,70,95
1,45,50,55,75,65,30,40,80,35,35,45,70
0,45,50,55,75,65,30,80,82,78,95,80,85
0,45,50,55,75,65,30,50,52,48,65,50,55
0,45,50,55,75,65,30,65,70,60,65,65,115
1,45,50,55,75,65,30,40,45,35,40,40,90
0,45,50,55,75,65,30,35,100,50,50,70,120
1,45,50,55,75,65,30,10,55,25,35,45,95
0,45,50,55,75,65,30,70,65,60,90,75,90
1,45,50,55,75,65,30,60,55,50,40,55,45
0,45,50,55,75,65,30,60,95,80,60,80,30
1,45,50,55,75,65,30,35,70,55,45,55,25
0,45,50,55,75,65,30,75,80,85,110,90,50
0,45,50,55,75,65,30,60,65,70,85,75,40
0,75,80,70,65,75,90,100,100,100,100,100,100
0,75,80,70,65,75,90,106,110,90,154,90,130
0,75,80,70,65,75,90,91,134,95,100,100,80
1,75,80,70,65,75,90,61,84,65,70,70,70
1,75,80,70,65,75,90,41,64,45,50,50,50
0,75,80,70,65,75,90,90,100,90,125,85,90
0,75,80,70,65,75,90,90,90,85,125,90,100
0,75,80,70,65,75,90,90,85,100,95,125,85
0,75,80,70,65,75,90,160,110,65,65,110,30
0,75,80,70,65,75,90,80,105,65,60,75,130
0,75,80,70,65,75,90,60,115,105,65,70,80
1,75,80,70,65,75,90,30,80,90,55,45,55
0,75,80,70,65,75,90,70,60,125,115,70,55
1,75,80,70,65,75,90,35,40,100,90,55,35
1,75,80,70,65,75,90,65,60,70,85,75,40
0,75,80,70,65,75,90,65,130,60,95,110,65
0,75,80,70,65,75,90,65,65,60,110,95,130
0,75,80,70,65,75,90,130,65,60,110,95,65
1,75,80,70,65,75,90,55,55,50,45,65,55
1,75,80,70,65,75,90,48,48,48,48,48,48
0,75,80,70,65,75,90,130,85,80,85,95,60
0,75,80,70,65,75,90,95,125,79,60,100,81
1,75,80,70,65,75,90,20,10,55,15,20,80
0,75,80,70,65,75,90,75,100,95,40,70,110
0,75,80,70,65,75,90,65,125,100,55,70,85
0,75,80,70,65,75,90,65,95,57,100,85,93
0,75,80,70,65,75,90,65,83,57,95,85,105
0,75,80,70,65,75,90,65,50,35,115,95,95
0,75,80,70,65,75,90,70,110,80,55,80,105
0,75,80,70,65,75,90,40,45,65,100,120,90
0,75,80,70,65,75,90,60,75,85,100,85,115
1,75,80,70,65,75,90,30,45,55,70,55,85
1,75,80,70,65,75,90,80,92,65,65,80,68
1,75,80,70,65,75,90,45,67,60,35,50,63
1,75,80,70,65,75,90,55,65,95,95,45,85
1,75,80,70,65,75,90,30,40,70,70,25,60
0,75,80,70,65,75,90,105,95,80,40,80,90
1,75,80,70,65,75,90,65,55,115,100,40,60
1,75,80,70,65,75,90,250,5,5,35,105,50
0,75,80,70,65,75,90,105,130,120,45,45,40
1,75,80,70,65,75,90,80,85,95,30,30,25
0,75,80,70,65,75,90,65,90,120,85,70,60
1,75,80,70,65,75,90,40,65,95,60,45,35
1,75,80,70,65,75,90,90,55,75,60,75,30
0,75,80,70,65,75,90,50,105,79,35,110,76
0,75,80,70,65,75,90,50,120,53,35,110,87
1,75,80,70,65,75,90,60,80,110,50,80,45
1,75,80,70,65,75,90,50,50,95,40,50,35
0,75,80,70,65,75,90,95,95,85,125,75,55
1,75,80,70,65,75,90,60,40,80,60,45,40
0,75,80,70,65,75,90,60,50,70,80,80,150
1,75,80,70,65,75,90,40,30,50,55,55,100
0,75,80,70,65,75,90,55,130,115,50,50,75
1,75,80,70,65,75,90,30,105,90,25,25,50
0,75,80,70,65,75,90,85,73,70,73,115,67
1,75,80,70,65,75,90,60,48,45,43,90,42
1,75,80,70,65,75,90,35,45,160,30,45,70
0,75,80,70,65,75,90,60,65,60,130,75,110
1,75,80,70,65,75,90,45,50,45,115,55,95
1,75,80,70,65,75,90,30,35,30,100,35,80
0,75,80,70,65,75,90,50,95,180,85,45,70
1,75,80,70,65,75,90,30,65,100,45,25,40
0,75,80,70,65,75,90,105,105,75,65,100,50
1,75,80,70,65,75,90,80,80,50,40,50,25
0,75,80,70,65,75,90,90,70,80,70,95,70
1,75,80,70,65,75,90,65,45,55,45,70,45
0,75,80,70,65,75,90,60,110,70,60,60,110
1,75,80,70,65,75,90,35,85,45,35,35,75
1,75,80,70,65,75,90,52,90,55,58,62,60
0,75,80,70,65,75,90,50,60,95,120,70,70
1,75,80,70,65,75,90,25,35,70,95,55,45
0,75,80,70,65,75,90,95,75,110,100,80,30
1,75,80,70,65,75,90,90,65,65,40,40,15
0,75,80,70,65,75,90,65,100,70,80,80,105
1,75,80,70,65,75,90,50,85,55,65,65,90
0,75,80,70,65,75,90,80,120,130,55,65,45
1,75,80,70,65,75,90,55,95,115,45,45,35
1,75,80,70,65,75,90,40,80,100,30,30,20
0,75,80,70,65,75,90,80,70,65,80,120,100
1,75,80,70,65,75,90,40,40,35,50,100,70
0,75,80,70,65,75,90,80,105,65,100,70,70
1,75,80,70,65,75,90,65,90,50,85,45,55
1,75,80,70,65,75,90,50,75,35,70,30,40
0,75,80,70,65,75,90,90,130,80,65,85,55
1,75,80,70,65,75,90,80,100,70,50,60,45
1,75,80,70,65,75,90,70,80,50,35,35,35
0,75,80,70,65,75,90,55,50,45,135,95,120
1,75,80,70,65,75,90,40,35,30,120,70,105
1,75,80,70,65,75,90,25,20,15,105,55,90
0,75,80,70,65,75,90,90,95,95,70,90,70
1,75,80,70,65,75,90,65,65,65,50,50,90
1,75,80,70,65,75,90,40,50,40,40,40,90
0,75,80,70,65,75,90,90,110,80,100,80,95
1,75,80,70,65,75,90,55,70,45,70,50,60
0,75,80,70,65,75,90,65,105,60,60,70,95
1,75,80,70,65,75,90,40,80,35,35,45,70
0,75,80,70,65,75,90,80,82,78,95,80,85
1,75,80,70,65,75,90,50,52,48,65,50,55
1,75,80,70,65,75,90,65,70,60,65,65,115
1,75,80,70,65,75,90,40,45,35,40,40,90
1,75,80,70,65,75,90,35,100,50,50,70,120
1,75,80,70,65,75,90,10,55,25,35,45,95
1,75,80,70,65,75,90,70,65,60,90,75,90
1,75,80,70,65,75,90,60,55,50,40,55,45
1,75,80,70,65,75,90,60,95,80,60,80,30
1,75,80,70,65,75,90,35,70,55,45,55,25
0,75,80,70,65,75,90,75,80,85,110,90,50
1,75,80,70,65,75,90,60,65,70,85,75,40
1,75,80,70,65,75,90,45,50,55,75,65,30
0,40,45,35,30,40,55,100,100,100,100,100,100
0,40,45,35,30,40,55,106,110,90,154,90,130
0,40,45,35,30,40,55,91,134,95,100,100,80
0,40,45,35,30,40,55,61,84,65,70,70,70
0,40,45,35,30,40,55,41,64,45,50,50,50
0,40,45,35,30,40,55,90,100,90,125,85,90
0,40,45,35,30,40,55,90,90,85,125,90,100
0,40,45,35,30,40,55,90,85,100,95,125,85
0,40,45,35,30,40,55,160,110,65,65,110,30
0,40,45,35,30,40,55,80,105,65,60,75,130
0,40,45,35,30,40,55,60,115,105,65,70,80
0,40,45,35,30,40,55,30,80,90,55,45,55
0,40,45,35,30,40,55,70,60,125,115,70,55
0,40,45,35,30,40,55,35,40,100,90,55,35
0,40,45,35,30,40,55,65,60,70,85,75,40
0,40,45,35,30,40,55,65,130,60,95,110,65
0,40,45,35,30,40,55,65,65,60,110,95,130
0,40,45,35,30,40,55,130,65,60,110,95,65
0,40,45,35,30,40,55,55,55,50,45,65,55
0,40,45,35,30,40,55,48,48,48,48,48,48
0,40,45,35,30,40,55,130,85,80,85,95,60
0,40,45,35,30,40,55,95,125,79,60,100,81
1,40,45,35,30,40,55,20,10,55,15,20,80
0,40,45,35,30,40,55,75,100,95,40,70,110
0,40,45,35,30,40,55,65,125,100,55,70,85
0,40,45,35,30,40,55,65,95,57,100,85,93
0,40,45,35,30,40,55,65,83,57,95,85,105
0,40,45,35,30,40,55,65,50,35,115,95,95
0,40,45,35,30,40,55,70,110,80,55,80,105
0,40,45,35,30,40,55,40,45,65,100,120,90
0,40,45,35,30,40,55,60,75,85,100,85,115
0,40,45,35,30,40,55,30,45,55,70,55,85
0,40,45,35,30,40,55,80,92,65,65,80,68
0,40,45,35,30,40,55,45,67,60,35,50,63
0,40,45,35,30,40,55,55,65,95,95,45,85
0,40,45,35,30,40,55,30,40,70,70,25,60
0,40,45,35,30,40,55,105,95,80,40,80,90
0,40,45,35,30,40,55,65,55,115,100,40,60
0,40,45,35,30,40,55,250,5,5,35,105,50
0,40,45,35,30,40,55,105,130,120,45,45,40
0,40,45,35,30,40,55,80,85,95,30,30,25
0,40,45,35,30,40,55,65,90,120,85,70,60
0,40,45,35,30,40,55,40,65,95,60,45,35
0,40,45,35,30,40,55,90,55,75,60,75,30
0,40,45,35,30,40,55,50,105,79,35,110,76
0,40,45,35,30,40,55,50,120,53,35,110,87
0,40,45,35,30,40,55,60,80,110,50,80,45
0,40,45,35,30,40,55,50,50,95,40,50,35
0,40,45,35,30,40,55,95,95,85,125,75,55
0,40,45,35,30,40,55,60,40,80,60,45,40
0,40,45,35,30,40,55,60,50,70,80,80,150
0,40,45,35,30,40,55,40,30,50,55,55,100
0,40,45,35,30,40,55,55,130,115,50,50,75
0,40,45,35,30,40,55,30,105,90,25,25,50
0,40,45,35,30,40,55,85,73,70,73,115,67
0,40,45,35,30,40,55,60,48,45,43,90,42
0,40,45,35,30,40,55,35,45,160,30,45,70
0,40,45,35,30,40,55,60,65,60,130,75,110
0,40,45,35,30,40,55,45,50,45,115,55,95
0,40,45,35,30,40,55,30,35,30,100,35,80
0,40,45,35,30,40,55,50,95,180,85,45,70
0,40,45,35,30,40,55,30,65,100,45,25,40
0,40,45,35,30,40,55,105,105,75,65,100,50
0,40,45,35,30,40,55,80,80,50,40,50,25
0,40,45,35,30,40,55,90,70,80,70,95,70
0,40,45,35,30,40,55,65,45,55,45,70,45
0,40,45,35,30,40,55,60,110,70,60,60,110
0,40,45,35,30,40,55,35,85,45,35,35,75
0,40,45,35,30,40,55,52,90,55,58,62,60
0,40,45,35,30,40,55,50,60,95,120,70,70
0,40,45,35,30,40,55,25,35,70,95,55,45
0,40,45,35,30,40,55,95,75,110,100,80,30
0,40,45,35,30,40,55,90,65,65,40,40,15
0,40,45,35,30,40,55,65,100,70,80,80,105
0,40,45,35,30,40,55,50,85,55,65,65,90
0,40,45,35,30,40,55,80,120,130,55,65,45
0,40,45,35,30,40,55,55,95,115,45,45,35
0,40,45,35,30,40,55,40,80,100,30,30,20
0,40,45,35,30,40,55,80,70,65,80,120,100
0,40,45,35,30,40,55,40,40,35,50,100,70
0,40,45,35,30,40,55,80,105,65,100,70,70
0,40,45,35,30,40,55,65,90,50,85,45,55
0,40,45,35,30,40,55,50,75,35,70,30,40
0,40,45,35,30,40,55,90,130,80,65,85,55
0,40,45,35,30,40,55,80,100,70,50,60,45
0,40,45,35,30,40,55,70,80,50,35,35,35
0,40,45,35,30,40,55,55,50,45,135,95,120
0,40,45,35,30,40,55,40,35,30,120,70,105
0,40,45,35,30,40,55,25,20,15,105,55,90
0,40,45,35,30,40,55,90,95,95,70,90,70
0,40,45,35,30,40,55,65,65,65,50,50,90
0,40,45,35,30,40,55,40,50,40,40,40,90
0,40,45,35,30,40,55,90,110,80,100,80,95
0,40,45,35,30,40,55,55,70,45,70,50,60
0,40,45,35,30,40,55,65,105,60,60,70,95
0,40,45,35,30,40,55,40,80,35,35,45,70
0,40,45,35,30,40,55,80,82,78,95,80,85
0,40,45,35,30,40,55,50,52,48,65,50,55
0,40,45,35,30,40,55,65,70,60,65,65,115
0,40,45,35,30,40,55,40,45,35,40,40,90
0,40,45,35,30,40,55,35,100,50,50,70,120
0,40,45,35,30,40,55,10,55,25,35,45,95
0,40,45,35,30,40,55,70,65,60,90,75,90
0,40,45,35,30,40,55,60,55,50,40,55,45
0,40,45,35,30,40,55,60,95,80,60,80,30
0,40,45,35,30,40,55,35,70,55,45,55,25
0,40,45,35,30,40,55,75,80,85,110,90,50
0,40,45,35,30,40,55,60,65,70,85,75,40
0,40,45,35,30,40,55,45,50,55,75,65,30
0,40,45,35,30,40,55,75,80,70,65,75,90
0,140,70,45,85,50,45,100,100,100,100,100,100
0,140,70,45,85,50,45,106,110,90,154,90,130
0,140,70,45,85,50,45,91,134,95,100,100,80
1,140,70,45,85,50,45,61,84,65,70,70,70
1,140,70,45,85,50,45,41,64,45,50,50,50
0,140,70,45,85,50,45,90,100,90,125,85,90
0,140,70,45,85,50,45,90,90,85,125,90,100
0,140,70,45,85,50,45,90,85,100,95,125,85
0,140,70,45,85,50,45,160,110,65,65,110,30
0,140,70,45,85,50,45,80,105,65,60,75,130
0,140,70,45,85,50,45,60,115,105,65,70,80
1,140,70,45,85,50,45,30,80,90,55,45,55
0,140,70,45,85,50,45,70,60,125,115,70,55
1,140,70,45,85,50,45,35,40,100,90,55,35
1,140,70,45,85,50,45,65,60,70,85,75,40
0,140,70,45,85,50,45,65,130,60,95,110,65
0,140,70,45,85,50,45,65,65,60,110,95,130
0,140,70,45,85,50,45,130,65,60,110,95,65
1,140,70,45,85,50,45,55,55,50,45,65,55
1,140,70,45,85,50,45,48,48,48,48,48,48
0,140,70,45,85,50,45,130,85,80,85,95,60
0,140,70,45,85,50,45,95,125,79,60,100,81
1,140,70,45,85,50,45,20,10,55,15,20,80
0,140,70,45,85,50,45,75,100,95,40,70,110
0,140,70,45,85,50,45,65,125,100,55,70,85
0,140,70,45,85,50,45,65,95,57,100,85,93
0,140,70,45,85,50,45,65,83,57,95,85,105
0,140,70,45,85,50,45,65,50,35,115,95,95
0,140,70,45,85,50,45,70,110,80,55,80,105
0,140,70,45,85,50,45,40,45,65,100,120,90
0,140,70,45,85,50,45,60,75,85,100,85,115
1,140,70,45,85,50,45,30,45,55,70,55,85
0,140,70,45,85,50,45,80,92,65,65,80,68
1,140,70,45,85,50,45,45,67,60,35,50,63
0,140,70,45,85,50,45,55,65,95,95,45,85
1,140,70,45,85,50,45,30,40,70,70,25,60
0,140,70,45,85,50,45,105,95,80,40,80,90
0,140,70,45,85,50,45,65,55,115,100,40,60
0,140,70,45,85,50,45,250,5,5,35,105,50
0,140,70,45,85,50,45,105,130,120,45,45,40
1,140,70,45,85,50,45,80,85,95,30,30,25
0,140,70,45,85,50,45,65,90,120,85,70,60
1,140,70,45,85,50,45,40,65,95,60,45,35
1,140,70,45,85,50,45,90,55,75,60,75,30
0,140,70,45,85,50,45,50,105,79,35,110,76
0,140,70,45,85,50,45,50,120,53,35,110,87
1,140,70,45,85,50,45,60,80,110,50,80,45
1,140,70,45,85,50,45,50,50,95,40,50,35
0,140,70,45,85,50,45,95,95,85,125,75,55
1,140,70,45,85,50,45,60,40,80,60,45,40
0,140,70,45,85,50,45,60,50,70,80,80,150
1,140,70,45,85,50,45,40,30,50,55,55,100
0,140,70,45,85,50,45,55,130,115,50,50,75
1,140,70,45,85,50,45,30,105,90,25,25,50
0,140,70,45,85,50,45,85,73,70,73,115,67
1,140,70,45,85,50,45,60,48,45,43,90,42
1,140,70,45,85,50,45,35,45,160,30,45,70
0,140,70,45,85,50,45,60,65,60,130,75,110
1,140,70,45,85,50,45,45,50,45,115,55,95
1,140,70,45,85,50,45,30,35,30,100,35,80
0,140,70,45,85,50,45,50,95,180,85,45,70
1,140,70,45,85,50,45,30,65,100,45,25,40
0,140,70,45,85,50,45,105,105,75,65,100,50
1,140,70,45,85,50,45,80,80,50,40,50,25
0,140,70,45,85,50,45,90,70,80,70,95,70
1,140,70,45,85,50,45,65,45,55,45,70,45
0,140,70,45,85,50,45,60,110,70,60,60,110
1,140,70,45,85,50,45,35,85,45,35,35,75
1,140,70,45,85,50,45,52,90,55,58,62,60
0,140,70,45,85,50,45,50,60,95,120,70,70
1,140,70,45,85,50,45,25,35,70,95,55,45
0,140,70,45,85,50,45,95,75,110,100,80,30
1,140,70,45,85,50,45,90,65,65,40,40,15
0,140,70,45,85,50,45,65,100,70,80,80,105
1,140,70,45,85,50,45,50,85,55,65,65,90
0,140,70,45,85,50,45,80,120,130,55,65,45
1,140,70,45,85,50,45,55,95,115,45,45,35
1,140,70,45,85,50,45,40,80,100,30,30,20
0,140,70,45,85,50,45,80,70,65,80,120,100
1,140,70,45,85,50,45,40,40,35,50,100,70
0,140,70,45,85,50,45,80,105,65,100,70,70
1,140,70,45,85,50,45,65,90,50,85,45,55
1,140,70,45,85,50,45,50,75,35,70,30,40
0,140,70,45,85,50,45,90,130,80,65,85,55
1,140,70,45,85,50,45,80,100,70,50,60,45
1,140,70,45,85,50,45,70,80,50,35,35,35
0,140,70,45,85,50,45,55,50,45,135,95,120
1,140,70,45,85,50,45,40,35,30,120,70,105
1,140,70,45,85,50,45,25,20,15,105,55,90
0,140,70,45,85,50,45,90,95,95,70,90,70
1,140,70,45,85,50,45,65,65,65,50,50,90
1,140,70,45,85,50,45,40,50,40,40,40,90
0,140,70,45,85,50,45,90,110,80,100,80,95
1,140,70,45,85,50,45,55,70,45,70,50,60
0,140,70,45,85,50,45,65,105,60,60,70,95
1,140,70,45,85,50,45,40,80,35,35,45,70
0,140,70,45,85,50,45,80,82,78,95,80,85
1,140,70,45,85,50,45,50,52,48,65,50,55
0,140,70,45,85,50,45,65,70,60,65,65,115
1,140,70,45,85,50,45,40,45,35,40,40,90
1,140,70,45,85,50,45,35,100,50,50,70,120
1,140,70,45,85,50,45,10,55,25,35,45,95
0,140,70,45,85,50,45,70,65,60,90,75,90
1,140,70,45,85,50,45,60,55,50,40,55,45
1,140,70,45,85,50,45,60,95,80,60,80,30
1,140,70,45,85,50,45,35,70,55,45,55,25
0,140,70,45,85,50,45,75,80,85,110,90,50
1,140,70,45,85,50,45,60,65,70,85,75,40
1,140,70,45,85,50,45,45,50,55,75,65,30
0,140,70,45,85,50,45,75,80,70,65,75,90
1,140,70,45,85,50,45,40,45,35,30,40,55
0,115,45,20,45,25,20,100,100,100,100,100,100
0,115,45,20,45,25,20,106,110,90,154,90,130
0,115,45,20,45,25,20,91,134,95,100,100,80
0,115,45,20,45,25,20,61,84,65,70,70,70
0,115,45,20,45,25,20,41,64,45,50,50,50
0,115,45,20,45,25,20,90,100,90,125,85,90
0,115,45,20,45,25,20,90,90,85,125,90,100
0,115,45,20,45,25,20,90,85,100,95,125,85
0,115,45,20,45,25,20,160,110,65,65,110,30
0,115,45,20,45,25,20,80,105,65,60,75,130
0,115,45,20,45,25,20,60,115,105,65,70,80
0,115,45,20,45,25,20,30,80,90,55,45,55
0,115,45,20,45,25,20,70,60,125,115,70,55
0,115,45,20,45,25,20,35,40,100,90,55,35
0,115,45,20,45,25,20,65,60,70,85,75,40
0,115,45,20,45,25,20,65,130,60,95,110,65
0,115,45,20,45,25,20,65,65,60,110,95,130
0,115,45,20,45,25,20,130,65,60,110,95,65
0,115,45,20,45,25,20,55,55,50,45,65,55
0,115,45,20,45,25,20,48,48,48,48,48,48
0,115,45,20,45,25,20,130,85,80,85,95,60
0,115,45,20,45,25,20,95,125,79,60,100,81
1,115,45,20,45,25,20,20,10,55,15,20,80
0,115,45,20,45,25,20,75,100,95,40,70,110
0,115,45,20,45,25,20,65,125,100,55,70,85
0,115,45,20,45,25,20,65,95,57,100,85,93
0,115,45,20,45,25,20,65,83,57,95,85,105
0,115,45,20,45,25,20,65,50,35,115,95,95
0,115,45,20,45,25,20,70,110,80,55,80,105
0,115,45,20,45,25,20,40,45,65,100,120,90
0,115,45,20,45,25,20,60,75,85,100,85,115
0,115,45,20,45,25,20,30,45,55,70,55,85
0,115,45,20,45,25,20,80,92,65,65,80,68
0,115,45,20,45,25,20,45,67,60,35,50,63
0,115,45,20,45,25,20,55,65,95,95,45,85
0,115,45,20,45,25,20,30,40,70,70,25,60
0,115,45,20,45,25,20,105,95,80,40,80,90
0,115,45,20,45,25,20,65,55,115,100,40,60
0,115,45,20,45,25,20,250,5,5,35,105,50
0,115,45,20,45,25,20,105,130,120,45,45,40
0,115,45,20,45,25,20,80,85,95,30,30,25
0,115,45,20,45,25,20,65,90,120,85,70,60
0,115,45,20,45,25,20,40,65,95,60,45,35
0,115,45,20,45,25,20,90,55,75,60,75,30
0,115,45,20,45,25,20,50,105,79,35,110,76
0,115,45,20,45,25,20,50,120,53,35,110,87
0,115,45,20,45,25,20,60,80,110,50,80,45
0,115,45,20,45,25,20,50,50,95,40,50,35
0,115,45,20,45,25,20,95,95,85,125,75,55
0,115,45,20,45,25,20,60,40,80,60,45,40
0,115,45,20,45,25,20,60,50,70,80,80,150
0,115,45,20,45,25,20,40,30,50,55,55,100
0,115,45,20,45,25,20,55,130,115,50,50,75
0,115,45,20,45,25,20,30,105,90,25,25,50
0,115,45,20,45,25,20,85,73,70,73,115,67
0,115,45,20,45,25,20,60,48,45,43,90,42
0,115,45,20,45,25,20,35,45,160,30,45,70
0,115,45,20,45,25,20,60,65,60,130,75,110
0,115,45,20,45,25,20,45,50,45,115,55,95
0,115,45,20,45,25,20,30,35,30,100,35,80
0,115,45,20,45,25,20,50,95,180,85,45,70
0,115,45,20,45,25,20,30,65,100,45,25,40
0,115,45,20,45,25,20,105,105,75,65,100,50
0,115,45,20,45,25,20,80,80,50,40,50,25
0,115,45,20,45,25,20,90,70,80,70,95,70
0,115,45,20,45,25,20,65,45,55,45,70,45
0,115,45,20,45,25,20,60,110,70,60,60,110
0,115,45,20,45,25,20,35,85,45,35,35,75
0,115,45,20,45,25,20,52,90,55,58,62,60
0,115,45,20,45,25,20,50,60,95,120,70,70
0,115,45,20,45,25,20,25,35,70,95,55,45
0,115,45,20,45,25,20,95,75,110,100,80,30
0,115,45,20,45,25,20,90,65,65,40,40,15
0,115,45,20,45,25,20,65,100,70,80,80,105
0,115,45,20,45,25,20,50,85,55,65,65,90
0,115,45,20,45,25,20,80,120,130,55,65,45
0,115,45,20,45,25,20,55,95,115,45,45,35
0,115,45,20,45,25,20,40,80,100,30,30,20
0,115,45,20,45,25,20,80,70,65,80,120,100
0,115,45,20,45,25,20,40,40,35,50,100,70
0,115,45,20,45,25,20,80,105,65,100,70,70
0,115,45,20,45,25,20,65,90,50,85,45,55
0,115,45,20,45,25,20,50,75,35,70,30,40
0,115,45,20,45,25,20,90,130,80,65,85,55
0,115,45,20,45,25,20,80,100,70,50,60,45
0,115,45,20,45,25,20,70,80,50,35,35,35
0,115,45,20,45,25,20,55,50,45,135,95,120
0,115,45,20,45,25,20,40,35,30,120,70,105
0,115,45,20,45,25,20,25,20,15,105,55,90
0,115,45,20,45,25,20,90,95,95,70,90,70
0,115,45,20,45,25,20,65,65,65,50,50,90
0,115,45,20,45,25,20,40,50,40,40,40,90
0,115,45,20,45,25,20,90,110,80,100,80,95
0,115,45,20,45,25,20,55,70,45,70,50,60
0,115,45,20,45,25,20,65,105,60,60,70,95
0,115,45,20,45,25,20,40,80,35,35,45,70
0,115,45,20,45,25,20,80,82,78,95,80,85
0,115,45,20,45,25,20,50,52,48,65,50,55
0,115,45,20,45,25,20,65,70,60,65,65,115
0,115,45,20,45,25,20,40,45,35,40,40,90
0,115,45,20,45,25,20,35,100,50,50,70,120
1,115,45,20,45,25,20,10,55,25,35,45,95
0,115,45,20,45,25,20,70,65,60,90,75,90
0,115,45,20,45,25,20,60,55,50,40,55,45
0,115,45,20,45,25,20,60,95,80,60,80,30
0,115,45,20,45,25,20,35,70,55,45,55,25
0,115,45,20,45,25,20,75,80,85,110,90,50
0,115,45,20,45,25,20,60,65,70,85,75,40
0,115,45,20,45,25,20,45,50,55,75,65,30
0,115,45,20,45,25,20,75,80,70,65,75,90
1,115,45,20,45,25,20,40,45,35,30,40,55
0,115,45,20,45,25,20,140,70,45,85,50,45
