Did_Poke1_Win,Poke_1_HP,Poke_1_Attack,Poke_1_Defense,Poke_1_Sp_Attack,Poke_1_Sp_Defense,Poke_1_Speed,Poke_1_Type_1,Poke_1_Type_2,Poke_2_HP,Poke_2_Attack,Poke_2_Defense,Poke_2_Sp_Attack,Poke_2_Sp_Defense,Poke_2_Speed,Poke_1_Type_1,Poke_2_Type_2
1,70,62,67,55,55,56,poison,noType,65,125,100,55,70,85,bug,noType
0,70,62,67,55,55,56,poison,noType,65,95,57,100,85,93,fire,noType
0,70,62,67,55,55,56,poison,noType,65,83,57,95,85,105,electric,noType
0,70,62,67,55,55,56,poison,noType,65,50,35,115,95,95,ice,psychic
0,70,62,67,55,55,56,poison,noType,70,110,80,55,80,105,bug,flying
0,70,62,67,55,55,56,poison,noType,40,45,65,100,120,90,psychic,fairy
0,70,62,67,55,55,56,poison,noType,60,75,85,100,85,115,water,psychic
1,70,62,67,55,55,56,poison,noType,30,45,55,70,55,85,water,noType
0,70,62,67,55,55,56,poison,noType,80,92,65,65,80,68,water,noType
1,70,62,67,55,55,56,poison,noType,45,67,60,35,50,63,water,noType
0,70,62,67,55,55,56,poison,noType,55,65,95,95,45,85,water,noType
1,70,62,67,55,55,56,poison,noType,30,40,70,70,25,60,water,noType
0,70,62,67,55,55,56,poison,noType,105,95,80,40,80,90,normal,noType
1,70,62,67,55,55,56,poison,noType,65,55,115,100,40,60,grass,noType
0,70,62,67,55,55,56,poison,noType,250,5,5,35,105,50,normal,noType
0,70,62,67,55,55,56,poison,noType,105,130,120,45,45,40,ground,rock
0,70,62,67,55,55,56,poison,noType,80,85,95,30,30,25,ground,rock
0,70,62,67,55,55,56,poison,noType,65,90,120,85,70,60,poison,noType
1,70,62,67,55,55,56,poison,noType,40,65,95,60,45,35,poison,noType
0,70,62,67,55,55,56,poison,noType,90,55,75,60,75,30,normal,noType
1,70,62,67,55,55,56,poison,noType,50,105,79,35,110,76,fighting,noType
1,70,62,67,55,55,56,poison,noType,50,120,53,35,110,87,fighting,noType
0,70,62,67,55,55,56,poison,noType,60,80,110,50,80,45,ground,noType
0,70,62,67,55,55,56,poison,noType,50,50,95,40,50,35,ground,noType
0,70,62,67,55,55,56,poison,noType,95,95,85,125,75,55,grass,psychic
1,70,62,67,55,55,56,poison,noType,60,40,80,60,45,40,grass,psychic
0,70,62,67,55,55,56,poison,noType,60,50,70,80,80,150,electric,noType
1,70,62,67,55,55,56,poison,noType,40,30,50,55,55,100,electric,noType
0,70,62,67,55,55,56,poison,noType,55,130,115,50,50,75,water,noType
1,70,62,67,55,55,56,poison,noType,30,105,90,25,25,50,water,noType
0,70,62,67,55,55,56,poison,noType,85,73,70,73,115,67,psychic,noType
0,70,62,67,55,55,56,poison,noType,60,48,45,43,90,42,psychic,noType
0,70,62,67,55,55,56,poison,noType,35,45,160,30,45,70,rock,ground
0,70,62,67,55,55,56,poison,noType,60,65,60,130,75,110,ghost,poison
0,70,62,67,55,55,56,poison,noType,45,50,45,115,55,95,ghost,poison
0,70,62,67,55,55,56,poison,noType,30,35,30,100,35,80,ghost,poison
0,70,62,67,55,55,56,poison,noType,50,95,180,85,45,70,water,ice
1,70,62,67,55,55,56,poison,noType,30,65,100,45,25,40,water,noType
0,70,62,67,55,55,56,poison,noType,105,105,75,65,100,50,poison,noType
1,70,62,67,55,55,56,poison,noType,80,80,50,40,50,25,poison,noType
0,70,62,67,55,55,56,poison,noType,90,70,80,70,95,70,water,ice
1,70,62,67,55,55,56,poison,noType,65,45,55,45,70,45,water,noType
0,70,62,67,55,55,56,poison,noType,60,110,70,60,60,110,normal,flying
1,70,62,67,55,55,56,poison,noType,35,85,45,35,35,75,normal,flying
0,70,62,67,55,55,56,poison,noType,52,90,55,58,62,60,normal,flying
0,70,62,67,55,55,56,poison,noType,50,60,95,120,70,70,electric,steel
0,70,62,67,55,55,56,poison,noType,25,35,70,95,55,45,electric,steel
0,70,62,67,55,55,56,poison,noType,95,75,110,100,80,30,water,psychic
0,70,62,67,55,55,56,poison,noType,90,65,65,40,40,15,water,psychic
0,70,62,67,55,55,56,poison,noType,65,100,70,80,80,105,fire,noType
0,70,62,67,55,55,56,poison,noType,50,85,55,65,65,90,fire,noType
0,70,62,67,55,55,56,poison,noType,80,120,130,55,65,45,rock,ground
0,70,62,67,55,55,56,poison,noType,55,95,115,45,45,35,rock,ground
0,70,62,67,55,55,56,poison,noType,40,80,100,30,30,20,rock,ground
0,70,62,67,55,55,56,poison,noType,80,70,65,80,120,100,water,poison
0,70,62,67,55,55,56,poison,noType,40,40,35,50,100,70,water,poison
1,70,62,67,55,55,56,poison,noType,80,105,65,100,70,70,grass,poison
1,70,62,67,55,55,56,poison,noType,65,90,50,85,45,55,grass,poison
1,70,62,67,55,55,56,poison,noType,50,75,35,70,30,40,grass,poison
1,70,62,67,55,55,56,poison,noType,90,130,80,65,85,55,fighting,noType
1,70,62,67,55,55,56,poison,noType,80,100,70,50,60,45,fighting,noType
1,70,62,67,55,55,56,poison,noType,70,80,50,35,35,35,fighting,noType
0,70,62,67,55,55,56,poison,noType,55,50,45,135,95,120,psychic,noType
0,70,62,67,55,55,56,poison,noType,40,35,30,120,70,105,psychic,noType
0,70,62,67,55,55,56,poison,noType,25,20,15,105,55,90,psychic,noType
0,70,62,67,55,55,56,poison,noType,90,95,95,70,90,70,water,fighting
0,70,62,67,55,55,56,poison,noType,65,65,65,50,50,90,water,noType
1,70,62,67,55,55,56,poison,noType,40,50,40,40,40,90,water,noType
0,70,62,67,55,55,56,poison,noType,90,110,80,100,80,95,fire,noType
1,70,62,67,55,55,56,poison,noType,55,70,45,70,50,60,fire,noType
1,70,62,67,55,55,56,poison,noType,65,105,60,60,70,95,fighting,noType
1,70,62,67,55,55,56,poison,noType,40,80,35,35,45,70,fighting,noType
0,70,62,67,55,55,56,poison,noType,80,82,78,95,80,85,water,noType
1,70,62,67,55,55,56,poison,noType,50,52,48,65,50,55,water,noType
0,70,62,67,55,55,56,poison,noType,65,70,60,65,65,115,normal,noType
1,70,62,67,55,55,56,poison,noType,40,45,35,40,40,90,normal,noType
0,70,62,67,55,55,56,poison,noType,35,100,50,50,70,120,ground,noType
0,70,62,67,55,55,56,poison,noType,10,55,25,35,45,95,ground,noType
0,70,62,67,55,55,56,poison,noType,70,65,60,90,75,90,bug,poison
1,70,62,67,55,55,56,poison,noType,60,55,50,40,55,45,bug,poison
1,70,62,67,55,55,56,poison,noType,60,95,80,60,80,30,bug,grass
1,70,62,67,55,55,56,poison,noType,35,70,55,45,55,25,bug,grass
1,70,62,67,55,55,56,poison,noType,75,80,85,110,90,50,grass,poison
1,70,62,67,55,55,56,poison,noType,60,65,70,85,75,40,grass,poison
1,70,62,67,55,55,56,poison,noType,45,50,55,75,65,30,grass,poison
0,70,62,67,55,55,56,poison,noType,75,80,70,65,75,90,poison,flying
0,70,62,67,55,55,56,poison,noType,40,45,35,30,40,55,poison,flying
1,70,62,67,55,55,56,poison,noType,140,70,45,85,50,45,normal,fairy
1,70,62,67,55,55,56,poison,noType,115,45,20,45,25,20,normal,fairy
0,70,62,67,55,55,56,poison,noType,73,76,75,81,100,100,fire,noType
1,70,62,67,55,55,56,poison,noType,38,41,40,50,65,65,fire,noType
1,70,62,67,55,55,56,poison,noType,95,70,73,95,90,60,fairy,noType
1,70,62,67,55,55,56,poison,noType,70,45,48,60,65,35,fairy,noType
0,70,62,67,55,55,56,poison,noType,81,102,77,85,75,85,poison,ground
0,70,62,67,55,55,56,poison,noType,61,72,57,55,55,65,poison,noType
1,70,62,67,55,55,56,poison,noType,46,57,40,40,40,50,poison,noType
0,70,62,67,55,55,56,poison,noType,90,92,87,75,85,76,poison,ground
0,55,47,52,40,40,41,poison,noType,100,100,100,100,100,100,psychic,noType
0,55,47,52,40,40,41,poison,noType,106,110,90,154,90,130,psychic,noType
0,55,47,52,40,40,41,poison,noType,91,134,95,100,100,80,dragon,flying
0,55,47,52,40,40,41,poison,noType,61,84,65,70,70,70,dragon,noType
0,55,47,52,40,40,41,poison,noType,41,64,45,50,50,50,dragon,noType
0,55,47,52,40,40,41,poison,noType,90,100,90,125,85,90,fire,flying
0,55,47,52,40,40,41,poison,noType,90,90,85,125,90,100,electric,flying
0,55,47,52,40,40,41,poison,noType,90,85,100,95,125,85,ice,flying
0,55,47,52,40,40,41,poison,noType,160,110,65,65,110,30,normal,noType
0,55,47,52,40,40,41,poison,noType,80,105,65,60,75,130,rock,flying
0,55,47,52,40,40,41,poison,noType,60,115,105,65,70,80,rock,water
0,55,47,52,40,40,41,poison,noType,30,80,90,55,45,55,rock,water
0,55,47,52,40,40,41,poison,noType,70,60,125,115,70,55,rock,water
0,55,47,52,40,40,41,poison,noType,35,40,100,90,55,35,rock,water
0,55,47,52,40,40,41,poison,noType,65,60,70,85,75,40,normal,noType
0,55,47,52,40,40,41,poison,noType,65,130,60,95,110,65,fire,noType
0,55,47,52,40,40,41,poison,noType,65,65,60,110,95,130,electric,noType
0,55,47,52,40,40,41,poison,noType,130,65,60,110,95,65,water,noType
0,55,47,52,40,40,41,poison,noType,55,55,50,45,65,55,normal,noType
0,55,47,52,40,40,41,poison,noType,48,48,48,48,48,48,normal,noType
0,55,47,52,40,40,41,poison,noType,130,85,80,85,95,60,water,ice
0,55,47,52,40,40,41,poison,noType,95,125,79,60,100,81,water,flying
1,55,47,52,40,40,41,poison,noType,20,10,55,15,20,80,water,noType
0,55,47,52,40,40,41,poison,noType,75,100,95,40,70,110,normal,noType
1,55,47,52,40,40,41,poison,noType,65,125,100,55,70,85,bug,noType
0,55,47,52,40,40,41,poison,noType,65,95,57,100,85,93,fire,noType
0,55,47,52,40,40,41,poison,noType,65,83,57,95,85,105,electric,noType
0,55,47,52,40,40,41,poison,noType,65,50,35,115,95,95,ice,psychic
0,55,47,52,40,40,41,poison,noType,70,110,80,55,80,105,bug,flying
0,55,47,52,40,40,41,poison,noType,40,45,65,100,120,90,psychic,fairy
0,55,47,52,40,40,41,poison,noType,60,75,85,100,85,115,water,psychic
0,55,47,52,40,40,41,poison,noType,30,45,55,70,55,85,water,noType
0,55,47,52,40,40,41,poison,noType,80,92,65,65,80,68,water,noType
0,55,47,52,40,40,41,poison,noType,45,67,60,35,50,63,water,noType
0,55,47,52,40,40,41,poison,noType,55,65,95,95,45,85,water,noType
0,55,47,52,40,40,41,poison,noType,30,40,70,70,25,60,water,noType
0,55,47,52,40,40,41,poison,noType,105,95,80,40,80,90,normal,noType
1,55,47,52,40,40,41,poison,noType,65,55,115,100,40,60,grass,noType
0,55,47,52,40,40,41,poison,noType,250,5,5,35,105,50,normal,noType
0,55,47,52,40,40,41,poison,noType,105,130,120,45,45,40,ground,rock
0,55,47,52,40,40,41,poison,noType,80,85,95,30,30,25,ground,rock
0,55,47,52,40,40,41,poison,noType,65,90,120,85,70,60,poison,noType
0,55,47,52,40,40,41,poison,noType,40,65,95,60,45,35,poison,noType
0,55,47,52,40,40,41,poison,noType,90,55,75,60,75,30,normal,noType
1,55,47,52,40,40,41,poison,noType,50,105,79,35,110,76,fighting,noType
1,55,47,52,40,40,41,poison,noType,50,120,53,35,110,87,fighting,noType
0,55,47,52,40,40,41,poison,noType,60,80,110,50,80,45,ground,noType
0,55,47,52,40,40,41,poison,noType,50,50,95,40,50,35,ground,noType
0,55,47,52,40,40,41,poison,noType,95,95,85,125,75,55,grass,psychic
0,55,47,52,40,40,41,poison,noType,60,40,80,60,45,40,grass,psychic
0,55,47,52,40,40,41,poison,noType,60,50,70,80,80,150,electric,noType
0,55,47,52,40,40,41,poison,noType,40,30,50,55,55,100,electric,noType
0,55,47,52,40,40,41,poison,noType,55,130,115,50,50,75,water,noType
0,55,47,52,40,40,41,poison,noType,30,105,90,25,25,50,water,noType
0,55,47,52,40,40,41,poison,noType,85,73,70,73,115,67,psychic,noType
0,55,47,52,40,40,41,poison,noType,60,48,45,43,90,42,psychic,noType
0,55,47,52,40,40,41,poison,noType,35,45,160,30,45,70,rock,ground
0,55,47,52,40,40,41,poison,noType,60,65,60,130,75,110,ghost,poison
0,55,47,52,40,40,41,poison,noType,45,50,45,115,55,95,ghost,poison
0,55,47,52,40,40,41,poison,noType,30,35,30,100,35,80,ghost,poison
0,55,47,52,40,40,41,poison,noType,50,95,180,85,45,70,water,ice
0,55,47,52,40,40,41,poison,noType,30,65,100,45,25,40,water,noType
0,55,47,52,40,40,41,poison,noType,105,105,75,65,100,50,poison,noType
0,55,47,52,40,40,41,poison,noType,80,80,50,40,50,25,poison,noType
0,55,47,52,40,40,41,poison,noType,90,70,80,70,95,70,water,ice
0,55,47,52,40,40,41,poison,noType,65,45,55,45,70,45,water,noType
0,55,47,52,40,40,41,poison,noType,60,110,70,60,60,110,normal,flying
0,55,47,52,40,40,41,poison,noType,35,85,45,35,35,75,normal,flying
0,55,47,52,40,40,41,poison,noType,52,90,55,58,62,60,normal,flying
0,55,47,52,40,40,41,poison,noType,50,60,95,120,70,70,electric,steel
0,55,47,52,40,40,41,poison,noType,25,35,70,95,55,45,electric,steel
0,55,47,52,40,40,41,poison,noType,95,75,110,100,80,30,water,psychic
0,55,47,52,40,40,41,poison,noType,90,65,65,40,40,15,water,psychic
0,55,47,52,40,40,41,poison,noType,65,100,70,80,80,105,fire,noType
0,55,47,52,40,40,41,poison,noType,50,85,55,65,65,90,fire,noType
0,55,47,52,40,40,41,poison,noType,80,120,130,55,65,45,rock,ground
0,55,47,52,40,40,41,poison,noType,55,95,115,45,45,35,rock,ground
0,55,47,52,40,40,41,poison,noType,40,80,100,30,30,20,rock,ground
0,55,47,52,40,40,41,poison,noType,80,70,65,80,120,100,water,poison
0,55,47,52,40,40,41,poison,noType,40,40,35,50,100,70,water,poison
1,55,47,52,40,40,41,poison,noType,80,105,65,100,70,70,grass,poison
1,55,47,52,40,40,41,poison,noType,65,90,50,85,45,55,grass,poison
1,55,47,52,40,40,41,poison,noType,50,75,35,70,30,40,grass,poison
1,55,47,52,40,40,41,poison,noType,90,130,80,65,85,55,fighting,noType
1,55,47,52,40,40,41,poison,noType,80,100,70,50,60,45,fighting,noType
1,55,47,52,40,40,41,poison,noType,70,80,50,35,35,35,fighting,noType
0,55,47,52,40,40,41,poison,noType,55,50,45,135,95,120,psychic,noType
0,55,47,52,40,40,41,poison,noType,40,35,30,120,70,105,psychic,noType
0,55,47,52,40,40,41,poison,noType,25,20,15,105,55,90,psychic,noType
0,55,47,52,40,40,41,poison,noType,90,95,95,70,90,70,water,fighting
0,55,47,52,40,40,41,poison,noType,65,65,65,50,50,90,water,noType
0,55,47,52,40,40,41,poison,noType,40,50,40,40,40,90,water,noType
0,55,47,52,40,40,41,poison,noType,90,110,80,100,80,95,fire,noType
0,55,47,52,40,40,41,poison,noType,55,70,45,70,50,60,fire,noType
1,55,47,52,40,40,41,poison,noType,65,105,60,60,70,95,fighting,noType
1,55,47,52,40,40,41,poison,noType,40,80,35,35,45,70,fighting,noType
0,55,47,52,40,40,41,poison,noType,80,82,78,95,80,85,water,noType
0,55,47,52,40,40,41,poison,noType,50,52,48,65,50,55,water,noType
0,55,47,52,40,40,41,poison,noType,65,70,60,65,65,115,normal,noType
0,55,47,52,40,40,41,poison,noType,40,45,35,40,40,90,normal,noType
0,55,47,52,40,40,41,poison,noType,35,100,50,50,70,120,ground,noType
0,55,47,52,40,40,41,poison,noType,10,55,25,35,45,95,ground,noType
0,55,47,52,40,40,41,poison,noType,70,65,60,90,75,90,bug,poison
0,55,47,52,40,40,41,poison,noType,60,55,50,40,55,45,bug,poison
1,55,47,52,40,40,41,poison,noType,60,95,80,60,80,30,bug,grass
1,55,47,52,40,40,41,poison,noType,35,70,55,45,55,25,bug,grass
1,55,47,52,40,40,41,poison,noType,75,80,85,110,90,50,grass,poison
1,55,47,52,40,40,41,poison,noType,60,65,70,85,75,40,grass,poison
1,55,47,52,40,40,41,poison,noType,45,50,55,75,65,30,grass,poison
0,55,47,52,40,40,41,poison,noType,75,80,70,65,75,90,poison,flying
0,55,47,52,40,40,41,poison,noType,40,45,35,30,40,55,poison,flying
1,55,47,52,40,40,41,poison,noType,140,70,45,85,50,45,normal,fairy
1,55,47,52,40,40,41,poison,noType,115,45,20,45,25,20,normal,fairy
0,55,47,52,40,40,41,poison,noType,73,76,75,81,100,100,fire,noType
0,55,47,52,40,40,41,poison,noType,38,41,40,50,65,65,fire,noType
1,55,47,52,40,40,41,poison,noType,95,70,73,95,90,60,fairy,noType
1,55,47,52,40,40,41,poison,noType,70,45,48,60,65,35,fairy,noType
0,55,47,52,40,40,41,poison,noType,81,102,77,85,75,85,poison,ground
0,55,47,52,40,40,41,poison,noType,61,72,57,55,55,65,poison,noType
1,55,47,52,40,40,41,poison,noType,46,57,40,40,40,50,poison,noType
0,55,47,52,40,40,41,poison,noType,90,92,87,75,85,76,poison,ground
0,55,47,52,40,40,41,poison,noType,70,62,67,55,55,56,poison,noType
0,75,100,110,45,55,65,ground,noType,100,100,100,100,100,100,psychic,noType
0,75,100,110,45,55,65,ground,noType,106,110,90,154,90,130,psychic,noType
0,75,100,110,45,55,65,ground,noType,91,134,95,100,100,80,dragon,flying
1,75,100,110,45,55,65,ground,noType,61,84,65,70,70,70,dragon,noType
1,75,100,110,45,55,65,ground,noType,41,64,45,50,50,50,dragon,noType
0,75,100,110,45,55,65,ground,noType,90,100,90,125,85,90,fire,flying
0,75,100,110,45,55,65,ground,noType,90,90,85,125,90,100,electric,flying
0,75,100,110,45,55,65,ground,noType,90,85,100,95,125,85,ice,flying
0,75,100,110,45,55,65,ground,noType,160,110,65,65,110,30,normal,noType
0,75,100,110,45,55,65,ground,noType,80,105,65,60,75,130,rock,flying
0,75,100,110,45,55,65,ground,noType,60,115,105,65,70,80,rock,water
1,75,100,110,45,55,65,ground,noType,30,80,90,55,45,55,rock,water
0,75,100,110,45,55,65,ground,noType,70,60,125,115,70,55,rock,water
1,75,100,110,45,55,65,ground,noType,35,40,100,90,55,35,rock,water
1,75,100,110,45,55,65,ground,noType,65,60,70,85,75,40,normal,noType
1,75,100,110,45,55,65,ground,noType,65,130,60,95,110,65,fire,noType
1,75,100,110,45,55,65,ground,noType,65,65,60,110,95,130,electric,noType
0,75,100,110,45,55,65,ground,noType,130,65,60,110,95,65,water,noType
1,75,100,110,45,55,65,ground,noType,55,55,50,45,65,55,normal,noType
1,75,100,110,45,55,65,ground,noType,48,48,48,48,48,48,normal,noType
0,75,100,110,45,55,65,ground,noType,130,85,80,85,95,60,water,ice
0,75,100,110,45,55,65,ground,noType,95,125,79,60,100,81,water,flying
1,75,100,110,45,55,65,ground,noType,20,10,55,15,20,80,water,noType
0,75,100,110,45,55,65,ground,noType,75,100,95,40,70,110,normal,noType
0,75,100,110,45,55,65,ground,noType,65,125,100,55,70,85,bug,noType
1,75,100,110,45,55,65,ground,noType,65,95,57,100,85,93,fire,noType
1,75,100,110,45,55,65,ground,noType,65,83,57,95,85,105,electric,noType
0,75,100,110,45,55,65,ground,noType,65,50,35,115,95,95,ice,psychic
0,75,100,110,45,55,65,ground,noType,70,110,80,55,80,105,bug,flying
0,75,100,110,45,55,65,ground,noType,40,45,65,100,120,90,psychic,fairy
0,75,100,110,45,55,65,ground,noType,60,75,85,100,85,115,water,psychic
0,75,100,110,45,55,65,ground,noType,30,45,55,70,55,85,water,noType
0,75,100,110,45,55,65,ground,noType,80,92,65,65,80,68,water,noType
0,75,100,110,45,55,65,ground,noType,45,67,60,35,50,63,water,noType
0,75,100,110,45,55,65,ground,noType,55,65,95,95,45,85,water,noType
0,75,100,110,45,55,65,ground,noType,30,40,70,70,25,60,water,noType
0,75,100,110,45,55,65,ground,noType,105,95,80,40,80,90,normal,noType
0,75,100,110,45,55,65,ground,noType,65,55,115,100,40,60,grass,noType
0,75,100,110,45,55,65,ground,noType,250,5,5,35,105,50,normal,noType
1,75,100,110,45,55,65,ground,noType,105,130,120,45,45,40,ground,rock
1,75,100,110,45,55,65,ground,noType,80,85,95,30,30,25,ground,rock
1,75,100,110,45,55,65,ground,noType,65,90,120,85,70,60,poison,noType
1,75,100,110,45,55,65,ground,noType,40,65,95,60,45,35,poison,noType
1,75,100,110,45,55,65,ground,noType,90,55,75,60,75,30,normal,noType
0,75,100,110,45,55,65,ground,noType,50,105,79,35,110,76,fighting,noType
0,75,100,110,45,55,65,ground,noType,50,120,53,35,110,87,fighting,noType
1,75,100,110,45,55,65,ground,noType,60,80,110,50,80,45,ground,noType
1,75,100,110,45,55,65,ground,noType,50,50,95,40,50,35,ground,noType
0,75,100,110,45,55,65,ground,noType,95,95,85,125,75,55,grass,psychic
0,75,100,110,45,55,65,ground,noType,60,40,80,60,45,40,grass,psychic
1,75,100,110,45,55,65,ground,noType,60,50,70,80,80,150,electric,noType
1,75,100,110,45,55,65,ground,noType,40,30,50,55,55,100,electric,noType
0,75,100,110,45,55,65,ground,noType,55,130,115,50,50,75,water,noType
0,75,100,110,45,55,65,ground,noType,30,105,90,25,25,50,water,noType
0,75,100,110,45,55,65,ground,noType,85,73,70,73,115,67,psychic,noType
1,75,100,110,45,55,65,ground,noType,60,48,45,43,90,42,psychic,noType
1,75,100,110,45,55,65,ground,noType,35,45,160,30,45,70,rock,ground
1,75,100,110,45,55,65,ground,noType,60,65,60,130,75,110,ghost,poison
1,75,100,110,45,55,65,ground,noType,45,50,45,115,55,95,ghost,poison
1,75,100,110,45,55,65,ground,noType,30,35,30,100,35,80,ghost,poison
0,75,100,110,45,55,65,ground,noType,50,95,180,85,45,70,water,ice
0,75,100,110,45,55,65,ground,noType,30,65,100,45,25,40,water,noType
1,75,100,110,45,55,65,ground,noType,105,105,75,65,100,50,poison,noType
1,75,100,110,45,55,65,ground,noType,80,80,50,40,50,25,poison,noType
0,75,100,110,45,55,65,ground,noType,90,70,80,70,95,70,water,ice
0,75,100,110,45,55,65,ground,noType,65,45,55,45,70,45,water,noType
0,75,100,110,45,55,65,ground,noType,60,110,70,60,60,110,normal,flying
0,75,100,110,45,55,65,ground,noType,35,85,45,35,35,75,normal,flying
0,75,100,110,45,55,65,ground,noType,52,90,55,58,62,60,normal,flying
1,75,100,110,45,55,65,ground,noType,50,60,95,120,70,70,electric,steel
1,75,100,110,45,55,65,ground,noType,25,35,70,95,55,45,electric,steel
0,75,100,110,45,55,65,ground,noType,95,75,110,100,80,30,water,psychic
0,75,100,110,45,55,65,ground,noType,90,65,65,40,40,15,water,psychic
1,75,100,110,45,55,65,ground,noType,65,100,70,80,80,105,fire,noType
1,75,100,110,45,55,65,ground,noType,50,85,55,65,65,90,fire,noType
1,75,100,110,45,55,65,ground,noType,80,120,130,55,65,45,rock,ground
1,75,100,110,45,55,65,ground,noType,55,95,115,45,45,35,rock,ground
1,75,100,110,45,55,65,ground,noType,40,80,100,30,30,20,rock,ground
0,75,100,110,45,55,65,ground,noType,80,70,65,80,120,100,water,poison
1,75,100,110,45,55,65,ground,noType,40,40,35,50,100,70,water,poison
0,75,100,110,45,55,65,ground,noType,80,105,65,100,70,70,grass,poison
0,75,100,110,45,55,65,ground,noType,65,90,50,85,45,55,grass,poison
0,75,100,110,45,55,65,ground,noType,50,75,35,70,30,40,grass,poison
0,75,100,110,45,55,65,ground,noType,90,130,80,65,85,55,fighting,noType
1,75,100,110,45,55,65,ground,noType,80,100,70,50,60,45,fighting,noType
1,75,100,110,45,55,65,ground,noType,70,80,50,35,35,35,fighting,noType
0,75,100,110,45,55,65,ground,noType,55,50,45,135,95,120,psychic,noType
1,75,100,110,45,55,65,ground,noType,40,35,30,120,70,105,psychic,noType
1,75,100,110,45,55,65,ground,noType,25,20,15,105,55,90,psychic,noType
0,75,100,110,45,55,65,ground,noType,90,95,95,70,90,70,water,fighting
0,75,100,110,45,55,65,ground,noType,65,65,65,50,50,90,water,noType
0,75,100,110,45,55,65,ground,noType,40,50,40,40,40,90,water,noType
1,75,100,110,45,55,65,ground,noType,90,110,80,100,80,95,fire,noType
1,75,100,110,45,55,65,ground,noType,55,70,45,70,50,60,fire,noType
